Well,Sample ID,ng/ul,Size (bp),% (Conc.) (ng/uL),nmole/L,RFU,TIC (ng/ul),TIM (nmole/L),Total Conc. (ng/ul),DQN,Threshold
G8,SampG8,0.4426,432,1.9,1.6741,140,23.8914,779.5321,24.7994,N/A (Size threshold is less than lower marker end point),0
G8,SampG8,0.5000,5000,,0.1649,5637,23.8914,779.5321,24.7994,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.6996,35,,32.6673,12616,44.0927,188.5194,44.1447,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.0907,62,0.2,2.4381,79,44.0927,188.5194,44.1447,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.2506,69,0.6,6.0438,295,44.0927,188.5194,44.1447,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.5032,75,1.1,11.1569,456,44.0927,188.5194,44.1447,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.0555,86,0.1,1.0474,72,44.0927,188.5194,44.1447,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,39.3645,418,89.3,156.4432,41194,44.0927,188.5194,44.1447,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,2.9508,442,6.7,10.7419,1083,44.0927,188.5194,44.1447,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.2643,1770,0.6,0.2646,107,44.0927,188.5194,44.1447,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.4197,2054,1.0,0.2937,108,44.0927,188.5194,44.1447,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.1200,3257,0.3,0.0591,86,44.0927,188.5194,44.1447,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.0733,3884,0.2,0.0305,68,44.0927,188.5194,44.1447,N/A (Size threshold is less than lower marker end point),0
G9,SampG9,0.5000,5000,,0.1648,14148,44.0927,188.5194,44.1447,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.5795,35,,27.8494,17099,15.5227,65.2296,15.8341,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.0965,67,0.6,2.3973,208,15.5227,65.2296,15.8341,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.0504,117,0.3,0.7131,63,15.5227,65.2296,15.8341,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.0874,144,0.6,0.9974,193,15.5227,65.2296,15.8341,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,14.3869,412,92.7,58.0172,26592,15.5227,65.2296,15.8341,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.8395,453,5.4,3.0763,508,15.5227,65.2296,15.8341,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.0281,3280,0.2,0.0143,62,15.5227,65.2296,15.8341,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.0339,3908,0.2,0.0140,60,15.5227,65.2296,15.8341,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.5000,5000,,0.1648,21129,15.5227,65.2296,15.8341,N/A (Size threshold is less than lower marker end point),0
G11,SampG11,0.5964,35,,27.8490,13132,34.1379,140.4589,34.3342,N/A (Size threshold is less than lower marker end point),0
G11,SampG11,0.3653,71,1.1,7.9905,146,34.1379,140.4589,34.3342,N/A (Size threshold is less than lower marker end point),0
G11,SampG11,31.2784,418,91.6,124.3072,39893,34.1379,140.4589,34.3342,N/A (Size threshold is less than lower marker end point),0
G11,SampG11,2.1517,442,6.3,7.8677,1013,34.1379,140.4589,34.3342,N/A (Size threshold is less than lower marker end point),0
G11,SampG11,0.1682,1779,0.5,0.1644,90,34.1379,140.4589,34.3342,N/A (Size threshold is less than lower marker end point),0
G11,SampG11,0.1743,2054,0.5,0.1291,79,34.1379,140.4589,34.3342,N/A (Size threshold is less than lower marker end point),0
G11,SampG11,0.5000,5000,,0.1650,17038,34.1379,140.4589,34.3342,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,0.0784,35,,3.6588,501,23.0020,336.7224,23.4531,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,7.8779,47,34.2,274.4379,14158,23.0020,336.7224,23.4531,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,0.0768,75,0.3,1.6794,148,23.0020,336.7224,23.4531,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,0.0912,89,0.4,1.7015,169,23.0020,336.7224,23.4531,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,14.2815,421,62.1,56.4851,19922,23.0020,336.7224,23.4531,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,0.6747,461,2.9,2.4185,355,23.0020,336.7224,23.4531,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,0.5000,5000,,0.1647,17249,23.0020,336.7224,23.4531,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.5707,35,,27.4262,16177,4.0104,17.5869,4.1973,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.0594,70,1.5,1.4111,69,4.0104,17.5869,4.1973,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.1106,79,2.8,2.1870,101,4.0104,17.5869,4.1973,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.0871,412,2.2,0.3540,91,4.0104,17.5869,4.1973,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,3.5287,450,88.0,13.0473,7834,4.0104,17.5869,4.1973,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.0803,478,2.0,0.2774,103,4.0104,17.5869,4.1973,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.0852,489,2.1,0.2831,91,4.0104,17.5869,4.1973,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.0254,3280,0.6,0.0128,63,4.0104,17.5869,4.1973,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.0338,3931,0.8,0.0140,60,4.0104,17.5869,4.1973,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.5000,5000,,0.1649,21995,4.0104,17.5869,4.1973,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,0.1785,35,,9.1076,2140,12.4600,309.3239,12.7154,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,7.3555,43,59.0,286.5553,16922,12.4600,309.3239,12.7154,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,0.1198,71,1.0,2.7671,285,12.4600,309.3239,12.7154,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,4.6732,408,37.5,19.0790,6592,12.4600,309.3239,12.7154,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,0.0747,436,0.6,0.2801,91,12.4600,309.3239,12.7154,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,0.1698,454,1.4,0.6126,119,12.4600,309.3239,12.7154,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,0.0251,3303,0.2,0.0127,60,12.4600,309.3239,12.7154,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,0.0419,3931,0.3,0.0171,59,12.4600,309.3239,12.7154,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,0.5000,5000,,0.1644,19695,12.4600,309.3239,12.7154,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.5134,35,,23.9736,17956,11.4266,47.9409,11.7049,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.0433,54,0.4,1.3147,65,11.4266,47.9409,11.7049,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.0356,65,0.3,0.8970,106,11.4266,47.9409,11.7049,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.1086,70,1.0,2.5450,288,11.4266,47.9409,11.7049,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.0405,103,0.4,0.6585,63,11.4266,47.9409,11.7049,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.0896,113,0.8,1.2908,63,11.4266,47.9409,11.7049,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,10.2221,443,89.5,38.4003,22487,11.4266,47.9409,11.7049,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.8238,479,7.2,2.8065,460,11.4266,47.9409,11.7049,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.0249,3303,0.2,0.0125,75,11.4266,47.9409,11.7049,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.0382,3931,0.3,0.0157,73,11.4266,47.9409,11.7049,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.5000,5000,,0.1648,24812,11.4266,47.9409,11.7049,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,0.0946,35,,4.5472,618,7.7722,229.3512,8.0792,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,7.5434,54,97.1,228.8840,16542,7.7722,229.3512,8.0792,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,0.1052,419,1.4,0.4160,79,7.7722,229.3512,8.0792,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,0.0246,3326,0.3,0.0122,59,7.7722,229.3512,8.0792,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,0.0346,3977,0.4,0.0148,55,7.7722,229.3512,8.0792,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,0.0645,4442,0.8,0.0242,91,7.7722,229.3512,8.0792,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,0.5000,5000,,0.1646,20241,7.7722,229.3512,8.0792,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,0.5584,35,,26.8359,15424,19.6402,82.7475,19.8927,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,0.1344,68,0.7,3.2906,121,19.6402,82.7475,19.8927,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,0.1339,77,0.7,2.8900,147,19.6402,82.7475,19.8927,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,17.8149,418,90.7,71.1440,27950,19.6402,82.7475,19.8927,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,0.5285,442,2.7,1.9628,518,19.6402,82.7475,19.8927,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,0.9585,456,4.9,3.3919,517,19.6402,82.7475,19.8927,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,0.0700,1779,0.4,0.0682,54,19.6402,82.7475,19.8927,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,0.5000,5000,,0.1647,19840,19.6402,82.7475,19.8927,N/A (Size threshold is less than lower marker end point),0
H6,SampH6,0.1122,35,,5.3929,1013,8.1413,264.5455,8.5187,N/A (Size threshold is less than lower marker end point),0
H6,SampH6,7.3511,46,90.3,261.6201,17039,8.1413,264.5455,8.5187,N/A (Size threshold is less than lower marker end point),0
H6,SampH6,0.7291,419,9.0,2.8977,1071,8.1413,264.5455,8.5187,N/A (Size threshold is less than lower marker end point),0
H6,SampH6,0.0258,3280,0.3,0.0131,58,8.1413,264.5455,8.5187,N/A (Size threshold is less than lower marker end point),0
H6,SampH6,0.0353,3931,0.4,0.0146,59,8.1413,264.5455,8.5187,N/A (Size threshold is less than lower marker end point),0
H6,SampH6,0.5000,5000,,0.1653,20383,8.1413,264.5455,8.5187,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,0.0682,35,,3.1838,608,21.4433,299.3825,21.7340,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,0.7958,53,3.7,25.0698,575,21.4433,299.3825,21.7340,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,8.1188,61,37.9,218.1927,14623,21.4433,299.3825,21.7340,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,0.1450,91,0.7,2.6736,108,21.4433,299.3825,21.7340,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,0.4049,96,1.9,6.7158,302,21.4433,299.3825,21.7340,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,0.0483,119,0.2,0.6728,53,21.4433,299.3825,21.7340,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,0.1742,276,0.8,1.0420,197,21.4433,299.3825,21.7340,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,0.7582,282,3.5,4.4222,1865,21.4433,299.3825,21.7340,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,10.1845,448,47.5,37.8275,12468,21.4433,299.3825,21.7340,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,0.8136,477,3.8,2.7662,315,21.4433,299.3825,21.7340,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,0.5000,5000,,0.1650,16162,21.4433,299.3825,21.7340,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.5445,35,,26.1649,15834,0.9838,17.3733,1.3317,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.3795,47,38.6,13.2194,626,0.9838,17.3733,1.3317,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.0845,64,8.6,2.1640,213,0.9838,17.3733,1.3317,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.4672,398,47.5,1.9658,760,0.9838,17.3733,1.3317,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.0233,3257,2.4,0.0119,58,0.9838,17.3733,1.3317,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.0294,3908,3.0,0.0123,57,0.9838,17.3733,1.3317,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.5000,5000,,0.1650,21407,0.9838,17.3733,1.3317,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.5161,35,,24.0974,16843,14.6993,68.8363,14.8598,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.1387,63,0.9,3.7269,198,14.6993,68.8363,14.8598,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.3430,75,2.3,7.7088,290,14.6993,68.8363,14.8598,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.0639,206,0.4,0.5175,82,14.6993,68.8363,14.8598,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.1504,215,1.0,1.1503,172,14.6993,68.8363,14.8598,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.1327,236,0.9,0.9285,72,14.6993,68.8363,14.8598,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,2.3551,403,16.0,9.6629,4379,14.6993,68.8363,14.8598,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,10.8789,418,74.0,43.0273,23300,14.6993,68.8363,14.8598,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.4105,446,2.8,1.5043,315,14.6993,68.8363,14.8598,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.1664,461,1.1,0.5838,239,14.6993,68.8363,14.8598,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.0193,3303,0.1,0.0097,56,14.6993,68.8363,14.8598,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.0405,3954,0.3,0.0163,63,14.6993,68.8363,14.8598,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.5000,5000,,0.1647,22816,14.6993,68.8363,14.8598,N/A (Size threshold is less than lower marker end point),0
H10,SampH10,0.0999,35,,4.8000,904,7.8631,240.7438,8.2744,N/A (Size threshold is less than lower marker end point),0
H10,SampH10,6.6251,47,84.3,235.7823,16561,7.8631,240.7438,8.2744,N/A (Size threshold is less than lower marker end point),0
H10,SampH10,0.0567,240,0.7,0.3902,88,7.8631,240.7438,8.2744,N/A (Size threshold is less than lower marker end point),0
H10,SampH10,1.1400,418,14.5,4.5527,1617,7.8631,240.7438,8.2744,N/A (Size threshold is less than lower marker end point),0
H10,SampH10,0.0172,3303,0.2,0.0087,51,7.8631,240.7438,8.2744,N/A (Size threshold is less than lower marker end point),0
H10,SampH10,0.0241,3954,0.3,0.0101,56,7.8631,240.7438,8.2744,N/A (Size threshold is less than lower marker end point),0
H10,SampH10,0.5000,5000,,0.1650,21432,7.8631,240.7438,8.2744,N/A (Size threshold is less than lower marker end point),0
H11,SampH11,0.6894,35,,32.1917,11367,25.7763,105.9097,26.5604,N/A (Size threshold is less than lower marker end point),0
H11,SampH11,0.1565,72,0.6,3.5651,101,25.7763,105.9097,26.5604,N/A (Size threshold is less than lower marker end point),0
H11,SampH11,0.0972,103,0.4,1.5806,89,25.7763,105.9097,26.5604,N/A (Size threshold is less than lower marker end point),0
H11,SampH11,25.1359,418,97.5,99.4157,24243,25.7763,105.9097,26.5604,N/A (Size threshold is less than lower marker end point),0
H11,SampH11,0.3867,463,1.5,1.3482,300,25.7763,105.9097,26.5604,N/A (Size threshold is less than lower marker end point),0
H11,SampH11,0.5000,5000,,0.1648,13539,25.7763,105.9097,26.5604,N/A (Size threshold is less than lower marker end point),0
H12,SampH12,0.6401,35,,29.8881,13537,24.6962,101.2151,25.1818,N/A (Size threshold is less than lower marker end point),0
H12,SampH12,0.0862,74,0.3,1.9382,115,24.6962,101.2151,25.1818,N/A (Size threshold is less than lower marker end point),0
H12,SampH12,0.0627,121,0.3,0.8506,66,24.6962,101.2151,25.1818,N/A (Size threshold is less than lower marker end point),0
H12,SampH12,23.1046,412,93.6,93.1725,31468,24.6962,101.2151,25.1818,N/A (Size threshold is less than lower marker end point),0
H12,SampH12,0.3727,436,1.5,1.4098,387,24.6962,101.2151,25.1818,N/A (Size threshold is less than lower marker end point),0
H12,SampH12,1.0700,450,4.3,3.8440,503,24.6962,101.2151,25.1818,N/A (Size threshold is less than lower marker end point),0
H12,SampH12,0.5000,5000,,0.1649,16172,24.6962,101.2151,25.1818,N/A (Size threshold is less than lower marker end point),0
