Well,Sample ID,ng/ul,Size (bp),% (Conc.) (ng/uL),nmole/L,RFU,TIC (ng/ul),TIM (nmole/L),Total Conc. (ng/ul),DQN,Threshold
G10,SampG10,0.0323,84,0.3,0.6231,53,10.7591,204.6230,10.9680,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.0715,90,0.7,1.2616,68,10.7591,204.6230,10.9680,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.0455,102,0.4,0.7401,102,10.7591,204.6230,10.9680,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.0746,141,0.7,0.8819,68,10.7591,204.6230,10.9680,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.0381,414,0.4,0.1513,63,10.7591,204.6230,10.9680,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,3.2851,475,30.5,11.5254,6137,10.7591,204.6230,10.9680,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.1959,499,1.8,0.6347,129,10.7591,204.6230,10.9680,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.0394,4023,0.4,0.0163,53,10.7591,204.6230,10.9680,N/A (Size threshold is less than lower marker end point),0
G10,SampG10,0.5000,5000,,0.1649,18787,10.7591,204.6230,10.9680,N/A (Size threshold is less than lower marker end point),0
G11,SampG11,0.0218,35,,1.0197,549,28.8642,255.4276,29.2265,N/A (Size threshold is less than lower marker end point),0
G11,SampG11,0.0595,46,0.2,2.0723,70,28.8642,255.4276,29.2265,N/A (Size threshold is less than lower marker end point),0
G11,SampG11,6.2342,63,21.6,162.2462,15820,28.8642,255.4276,29.2265,N/A (Size threshold is less than lower marker end point),0
G11,SampG11,0.1608,100,0.6,2.6677,251,28.8642,255.4276,29.2265,N/A (Size threshold is less than lower marker end point),0
G11,SampG11,21.1894,419,73.4,84.0084,37020,28.8642,255.4276,29.2265,N/A (Size threshold is less than lower marker end point),0
G11,SampG11,1.1866,440,4.1,4.3387,766,28.8642,255.4276,29.2265,N/A (Size threshold is less than lower marker end point),0
G11,SampG11,0.0338,590,0.1,0.0943,61,28.8642,255.4276,29.2265,N/A (Size threshold is less than lower marker end point),0
G11,SampG11,0.5000,5000,,0.1648,22156,28.8642,255.4276,29.2265,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,0.0289,35,,1.3517,651,33.2782,275.0994,33.4786,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,0.1722,50,0.5,5.8747,102,33.2782,275.0994,33.4786,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,6.4428,63,19.4,167.6766,16717,33.2782,275.0994,33.4786,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,0.2133,91,0.6,3.8898,119,33.2782,275.0994,33.4786,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,0.1249,103,0.4,1.9918,173,33.2782,275.0994,33.4786,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,25.6110,451,77.0,94.0635,35775,33.2782,275.0994,33.4786,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,0.1111,520,0.3,0.3528,210,33.2782,275.0994,33.4786,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,0.3479,532,1.0,1.0543,229,33.2782,275.0994,33.4786,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,0.1447,2035,0.4,0.1259,81,33.2782,275.0994,33.4786,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,0.1104,2509,0.3,0.0699,70,33.2782,275.0994,33.4786,N/A (Size threshold is less than lower marker end point),0
G12,SampG12,0.5000,5000,,0.1648,16973,33.2782,275.0994,33.4786,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.0268,35,,1.2507,569,29.3876,257.2155,29.7106,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.1077,46,0.4,3.6730,70,29.3876,257.2155,29.7106,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,6.1636,63,21.0,160.4086,13844,29.3876,257.2155,29.7106,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.0977,188,0.3,0.8589,89,29.3876,257.2155,29.7106,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.1342,238,0.5,0.9270,118,29.3876,257.2155,29.7106,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.3741,270,1.3,2.2540,105,29.3876,257.2155,29.7106,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,22.0371,416,75.0,87.5802,30037,29.3876,257.2155,29.7106,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.2460,461,0.8,0.8668,238,29.3876,257.2155,29.7106,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.0502,552,0.2,0.1508,51,29.3876,257.2155,29.7106,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.1482,586,0.5,0.4211,115,29.3876,257.2155,29.7106,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.0290,635,0.1,0.0752,58,29.3876,257.2155,29.7106,N/A (Size threshold is less than lower marker end point),0
H1,SampH1,0.5000,5000,,0.1649,19549,29.3876,257.2155,29.7106,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,0.0377,35,,1.8124,713,40.5104,308.6673,40.6786,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,0.2600,49,0.6,8.8690,115,40.5104,308.6673,40.6786,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,6.8334,64,16.9,177.8421,14936,40.5104,308.6673,40.6786,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,0.1849,94,0.5,3.2998,89,40.5104,308.6673,40.6786,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,0.0859,103,0.2,1.3558,119,40.5104,308.6673,40.6786,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,30.4169,466,75.1,108.5660,44696,40.5104,308.6673,40.6786,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,2.2037,487,5.4,7.2525,1157,40.5104,308.6673,40.6786,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,0.4444,550,1.1,1.3013,236,40.5104,308.6673,40.6786,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,0.0812,751,0.2,0.1809,58,40.5104,308.6673,40.6786,N/A (Size threshold is less than lower marker end point),0
H2,SampH2,0.5000,5000,,0.1651,19881,40.5104,308.6673,40.6786,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.0290,35,,1.3532,689,37.1305,289.3934,37.3366,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.1146,46,0.3,3.9107,112,37.1305,289.3934,37.3366,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,6.4135,63,17.3,166.9128,16558,37.1305,289.3934,37.3366,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.1755,100,0.5,2.9397,258,37.1305,289.3934,37.3366,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,28.1530,431,75.8,108.4819,45464,37.1305,289.3934,37.3366,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,1.6680,452,4.5,5.9796,1274,37.1305,289.3934,37.3366,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.0668,566,0.2,0.1938,69,37.1305,289.3934,37.3366,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.2133,601,0.6,0.5890,245,37.1305,289.3934,37.3366,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.0816,656,0.2,0.2055,144,37.1305,289.3934,37.3366,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.0304,1808,0.1,0.0289,55,37.1305,289.3934,37.3366,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.2138,2086,0.6,0.1515,83,37.1305,289.3934,37.3366,N/A (Size threshold is less than lower marker end point),0
H3,SampH3,0.5000,5000,,0.1652,22387,37.1305,289.3934,37.3366,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,0.0551,35,,2.5739,793,22.3724,245.0927,22.5903,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,0.5363,53,2.4,16.8940,400,22.3724,245.0927,22.5903,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,6.4294,63,28.7,167.3274,15142,22.3724,245.0927,22.5903,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,0.0735,86,0.3,1.4032,89,22.3724,245.0927,22.5903,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,0.1528,90,0.7,2.6972,137,22.3724,245.0927,22.5903,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,0.0931,102,0.4,1.4990,152,22.3724,245.0927,22.5903,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,14.1559,450,63.3,52.2244,25749,22.3724,245.0927,22.5903,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,0.8795,475,3.9,3.0276,492,22.3724,245.0927,22.5903,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,0.0248,4160,0.1,0.0099,58,22.3724,245.0927,22.5903,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,0.0271,4432,0.1,0.0100,51,22.3724,245.0927,22.5903,N/A (Size threshold is less than lower marker end point),0
H4,SampH4,0.5000,5000,,0.1649,20648,22.3724,245.0927,22.5903,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,0.0285,35,,1.3306,554,37.5747,300.4356,38.0132,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,0.1801,46,0.5,5.9010,96,37.5747,300.4356,38.0132,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,6.4995,63,17.3,169.1527,14061,37.5747,300.4356,38.0132,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,0.2848,73,0.8,6.4885,256,37.5747,300.4356,38.0132,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,0.3444,111,0.9,5.0956,257,37.5747,300.4356,38.0132,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,0.7445,125,2.0,9.8645,961,37.5747,300.4356,38.0132,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,0.1334,416,0.4,0.5326,120,37.5747,300.4356,38.0132,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,26.5843,464,70.8,94.4771,42456,37.5747,300.4356,38.0132,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,2.8036,518,7.5,8.9236,1233,37.5747,300.4356,38.0132,N/A (Size threshold is less than lower marker end point),0
H5,SampH5,0.5000,5000,,0.1648,19211,37.5747,300.4356,38.0132,N/A (Size threshold is less than lower marker end point),0
H6,SampH6,0.0395,35,,1.8425,694,38.2384,315.7111,38.5364,N/A (Size threshold is less than lower marker end point),0
H6,SampH6,0.3722,49,1.0,12.6989,185,38.2384,315.7111,38.5364,N/A (Size threshold is less than lower marker end point),0
H6,SampH6,7.1177,63,18.6,185.2401,15435,38.2384,315.7111,38.5364,N/A (Size threshold is less than lower marker end point),0
H6,SampH6,0.2392,90,0.6,4.3145,122,38.2384,315.7111,38.5364,N/A (Size threshold is less than lower marker end point),0
H6,SampH6,0.1093,102,0.3,1.7427,151,38.2384,315.7111,38.5364,N/A (Size threshold is less than lower marker end point),0
H6,SampH6,28.0050,448,73.2,103.7825,40743,38.2384,315.7111,38.5364,N/A (Size threshold is less than lower marker end point),0
H6,SampH6,1.9185,471,5.0,6.5494,935,38.2384,315.7111,38.5364,N/A (Size threshold is less than lower marker end point),0
H6,SampH6,0.4489,536,1.2,1.3731,244,38.2384,315.7111,38.5364,N/A (Size threshold is less than lower marker end point),0
H6,SampH6,0.0275,4637,0.1,0.0098,69,38.2384,315.7111,38.5364,N/A (Size threshold is less than lower marker end point),0
H6,SampH6,0.5000,5000,,0.1650,19545,38.2384,315.7111,38.5364,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,0.0301,35,,1.4049,624,39.0483,306.5107,39.3267,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,0.0929,46,0.2,3.1045,68,39.0483,306.5107,39.3267,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,6.6772,63,17.1,173.7763,14336,39.0483,306.5107,39.3267,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,0.1843,100,0.5,3.0572,219,39.0483,306.5107,39.3267,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,29.7241,418,76.1,118.1303,41295,39.0483,306.5107,39.3267,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,2.2636,440,5.8,8.2402,991,39.0483,306.5107,39.3267,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,0.1062,859,0.3,0.2023,50,39.0483,306.5107,39.3267,N/A (Size threshold is less than lower marker end point),0
H7,SampH7,0.5000,5000,,0.1649,19320,39.0483,306.5107,39.3267,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.0286,35,,1.3368,641,38.2483,286.1938,38.4675,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.1479,49,0.4,5.1533,94,38.2483,286.1938,38.4675,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,6.3972,63,16.7,166.4893,15607,38.2483,286.1938,38.4675,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.1857,90,0.5,3.4649,91,38.2483,286.1938,38.4675,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.1614,103,0.4,2.5730,192,38.2483,286.1938,38.4675,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.0510,409,0.1,0.2063,91,38.2483,286.1938,38.4675,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.4802,438,1.3,1.8246,580,38.2483,286.1938,38.4675,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,30.3488,475,79.3,105.7998,47661,38.2483,286.1938,38.4675,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.0881,577,0.2,0.2499,118,38.2483,286.1938,38.4675,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.1115,611,0.3,0.2974,101,38.2483,286.1938,38.4675,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.1372,3296,0.4,0.0792,71,38.2483,286.1938,38.4675,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.1052,3955,0.3,0.0440,80,38.2483,286.1938,38.4675,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.0342,4659,0.1,0.0122,83,38.2483,286.1938,38.4675,N/A (Size threshold is less than lower marker end point),0
H8,SampH8,0.5000,5000,,0.1648,21512,38.2483,286.1938,38.4675,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.0212,35,,0.9908,566,28.4474,253.3106,28.8301,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.0248,46,0.1,0.8826,54,28.4474,253.3106,28.8301,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.0662,55,0.2,1.9737,75,28.4474,253.3106,28.8301,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,6.1537,63,21.6,160.1519,15426,28.4474,253.3106,28.8301,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.1445,99,0.5,2.3971,253,28.4474,253.3106,28.8301,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,21.5085,413,75.6,86.1032,32229,28.4474,253.3106,28.8301,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.4248,460,1.5,1.5065,390,28.4474,253.3106,28.8301,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.0739,582,0.3,0.2119,66,28.4474,253.3106,28.8301,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.0288,630,0.1,0.0752,55,28.4474,253.3106,28.8301,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.0222,4319,0.1,0.0085,56,28.4474,253.3106,28.8301,N/A (Size threshold is less than lower marker end point),0
H9,SampH9,0.5000,5000,,0.1652,21085,28.4474,253.3106,28.8301,N/A (Size threshold is less than lower marker end point),0
H10,SampH10,0.0236,35,,1.1329,554,35.7561,266.5393,36.2786,N/A (Size threshold is less than lower marker end point),0
H10,SampH10,6.0501,63,16.9,157.4564,15300,35.7561,266.5393,36.2786,N/A (Size threshold is less than lower marker end point),0
H10,SampH10,0.0381,102,0.1,0.6137,59,35.7561,266.5393,36.2786,N/A (Size threshold is less than lower marker end point),0
H10,SampH10,29.4460,450,82.4,107.9079,43608,35.7561,266.5393,36.2786,N/A (Size threshold is less than lower marker end point),0
H10,SampH10,0.1804,532,0.5,0.5458,137,35.7561,266.5393,36.2786,N/A (Size threshold is less than lower marker end point),0
H10,SampH10,0.0415,4387,0.1,0.0155,52,35.7561,266.5393,36.2786,N/A (Size threshold is less than lower marker end point),0
H10,SampH10,0.5000,5000,,0.1651,21825,35.7561,266.5393,36.2786,N/A (Size threshold is less than lower marker end point),0
H11,SampH11,0.0294,35,,1.3743,571,30.5109,273.7424,30.8814,N/A (Size threshold is less than lower marker end point),0
H11,SampH11,0.1217,46,0.4,4.2380,99,30.5109,273.7424,30.8814,N/A (Size threshold is less than lower marker end point),0
H11,SampH11,6.8054,63,22.3,177.1123,15597,30.5109,273.7424,30.8814,N/A (Size threshold is less than lower marker end point),0
H11,SampH11,0.1376,100,0.5,2.2821,213,30.5109,273.7424,30.8814,N/A (Size threshold is less than lower marker end point),0
H11,SampH11,0.1775,269,0.6,1.0735,71,30.5109,273.7424,30.8814,N/A (Size threshold is less than lower marker end point),0
H11,SampH11,23.2688,432,76.3,89.0365,36660,30.5109,273.7424,30.8814,N/A (Size threshold is less than lower marker end point),0
H11,SampH11,0.5000,5000,,0.1653,19606,30.5109,273.7424,30.8814,N/A (Size threshold is less than lower marker end point),0
H12,SampH12,0.0350,35,,1.6354,554,36.6706,285.4622,36.9641,N/A (Size threshold is less than lower marker end point),0
H12,SampH12,0.2279,48,0.6,7.4658,101,36.6706,285.4622,36.9641,N/A (Size threshold is less than lower marker end point),0
H12,SampH12,6.4061,63,17.5,166.7209,15250,36.6706,285.4622,36.9641,N/A (Size threshold is less than lower marker end point),0
H12,SampH12,0.1182,88,0.3,2.1554,72,36.6706,285.4622,36.9641,N/A (Size threshold is less than lower marker end point),0
H12,SampH12,0.0735,103,0.2,1.1830,110,36.6706,285.4622,36.9641,N/A (Size threshold is less than lower marker end point),0
H12,SampH12,27.5566,456,75.1,100.3142,43237,36.6706,285.4622,36.9641,N/A (Size threshold is less than lower marker end point),0
H12,SampH12,2.0275,477,5.5,6.8364,1116,36.6706,285.4622,36.9641,N/A (Size threshold is less than lower marker end point),0
H12,SampH12,0.2609,544,0.7,0.7864,171,36.6706,285.4622,36.9641,N/A (Size threshold is less than lower marker end point),0
H12,SampH12,0.5000,5000,,0.1649,19634,36.6706,285.4622,36.9641,N/A (Size threshold is less than lower marker end point),0
